cs_sold_date_sk,cs_sold_time_sk,cs_ship_date_sk,cs_bill_customer_sk,cs_bill_cdemo_sk,cs_bill_hdemo_sk,cs_bill_addr_sk,cs_ship_customer_sk,cs_ship_cdemo_sk,cs_ship_hdemo_sk,cs_ship_addr_sk,cs_call_center_sk,cs_catalog_page_sk,cs_ship_mode_sk,cs_warehouse_sk,cs_item_sk,cs_promo_sk,cs_order_number,cs_quantity,cs_wholesale_cost,cs_list_price,cs_sales_price,cs_ext_discount_amt,cs_ext_sales_price,cs_ext_wholesale_cost,cs_ext_list_price,cs_ext_tax,cs_coupon_amt,cs_ext_ship_cost,cs_net_paid,cs_net_paid_inc_tax,cs_net_paid_inc_ship,cs_net_paid_inc_ship_tax,cs_net_profit
2450818,49203,2450901,98828,427554,280,12253,98828,427554,280,12253,1,92,17,1,1118,14,172,13,11.1,17.98,11.14,88.92,144.82,144.3,233.74,13.03,0,114.53,144.82,157.85,259.35,272.38,0.52
2450818,49203,2450878,98828,427554,280,12253,98828,427554,280,12253,1,39,9,1,12601,297,172,56,76.83,81.43,75.72,319.76,4240.32,4302.48,4560.08,84.8,0,501.2,4240.32,4325.12,4741.52,4826.32,-62.16
2450818,49203,2450864,98828,427554,280,12253,98828,427554,280,12253,1,102,14,2,15296,223,172,3,30.31,76.68,71.31,16.11,213.93,90.93,230.04,19.25,0,48.3,213.93,233.18,262.23,281.48,123
2450818,28390,2450883,10475,1830665,2408,49798,10475,1830665,2408,49798,4,103,12,3,12884,128,173,14,2.5,4,2.28,24.08,31.92,35,56,2.87,0,28,31.92,34.79,59.92,62.79,-3.08
2450818,28390,2450906,10475,1830665,2408,49798,10475,1830665,2408,49798,4,21,6,5,14035,11,173,35,42.24,60.82,12.16,1703.1,425.6,1478.4,2128.7,13.61,153.21,276.5,272.39,286,548.89,562.5,-1206.01
2450818,28390,2450841,10475,1830665,2408,49798,10475,1830665,2408,49798,4,108,18,3,17792,233,173,39,94.26,258.27,43.9,8360.43,1712.1,3676.14,10072.53,17.12,0,1712.1,1712.1,1729.22,3424.2,3441.32,-1964.04
2450818,28390,2450903,10475,1830665,2408,49798,10475,1830665,2408,49798,4,23,16,5,14758,281,173,63,86.97,104.36,34.43,4405.59,2169.09,5479.11,6574.68,151.83,0,2432.43,2169.09,2320.92,4601.52,4753.35,-3310.02
2450818,28390,2450864,10475,1830665,2408,49798,10475,1830665,2408,49798,4,108,10,5,17389,242,173,28,31.8,58.19,34.91,651.84,977.48,890.4,1629.32,29.32,0,390.88,977.48,1006.8,1368.36,1397.68,87.08
2450818,28390,2450859,10475,1830665,2408,49798,10475,1830665,2408,49798,4,98,12,5,1490,183,173,21,46.94,96.69,49.31,994.98,1035.51,985.74,2030.49,41.42,0,324.87,1035.51,1076.93,1360.38,1401.8,49.77
2450818,28390,2450894,10475,1830665,2408,49798,10475,1830665,2408,49798,4,84,4,2,3410,86,173,45,24.36,65.04,18.86,2078.1,848.7,1096.2,2926.8,42.43,0,1199.7,848.7,891.13,2048.4,2090.83,-247.5
2450818,28390,2450848,10475,1830665,2408,49798,10475,1830665,2408,49798,4,92,18,2,3520,13,173,27,93.38,94.31,37.72,1527.93,1018.44,2521.26,2546.37,20.36,0,458.19,1018.44,1038.8,1476.63,1496.99,-1502.82
2450818,28390,2450822,10475,1830665,2408,49798,10475,1830665,2408,49798,4,9,11,2,2527,290,173,97,89.39,125.14,63.82,5948.04,6190.54,8670.83,12138.58,123.81,0,5219.57,6190.54,6314.35,11410.11,11533.92,-2480.29
2450818,28390,2450879,10475,1830665,2408,49798,10475,1830665,2408,49798,4,25,18,1,6346,139,173,31,90.55,96.88,23.25,2282.53,720.75,2807.05,3003.28,28.83,0,360.22,720.75,749.58,1080.97,1109.8,-2086.3
2450818,28390,2450888,10475,1830665,2408,49798,10475,1830665,2408,49798,4,76,4,4,3092,101,173,83,64.29,91.29,52.94,3183.05,4394.02,5336.07,7577.07,7.03,4218.25,3257.75,175.77,182.8,3433.52,3440.55,-5160.3
2450818,28390,2450829,10475,1830665,2408,49798,10475,1830665,2408,49798,4,33,19,3,6268,146,173,1,18.8,50.38,11.08,39.3,11.08,18.8,50.38,0.22,0,3.02,11.08,11.3,14.1,14.32,-7.72
2450818,16831,2450862,87171,1861135,5946,35957,87171,1861135,5946,35957,1,44,12,5,4702,211,174,11,40.94,81.06,13.78,740.08,151.58,450.34,891.66,1.51,0,427.9,151.58,153.09,579.48,580.99,-298.76
2450818,16831,2450861,87171,1861135,5946,35957,87171,1861135,5946,35957,1,97,18,5,11044,232,174,80,49.32,121.32,100.69,1650.4,8055.2,3945.6,9705.6,724.96,0,2037.6,8055.2,8780.16,10092.8,10817.76,4109.6
2450818,16831,2450833,87171,1861135,5946,35957,87171,1861135,5946,35957,1,86,3,2,8065,250,174,6,40.23,67.18,34.93,193.5,209.58,241.38,403.08,2.09,0,76.56,209.58,211.67,286.14,288.23,-31.8
2450818,16831,2450908,87171,1861135,5946,35957,87171,1861135,5946,35957,1,6,6,4,14641,3,174,19,78.14,208.63,22.94,3528.11,435.86,1484.66,3963.97,21.79,0,1189.02,435.86,457.65,1624.88,1646.67,-1048.8
2450818,16831,2450848,87171,1861135,5946,35957,87171,1861135,5946,35957,1,5,4,3,13652,39,174,54,11.41,25.67,18.48,388.26,997.92,616.14,1386.18,89.81,0,262.98,997.92,1087.73,1260.9,1350.71,381.78
2450818,16831,2450852,87171,1861135,5946,35957,87171,1861135,5946,35957,1,78,15,1,4675,176,174,45,98.79,114.59,66.46,2165.85,2990.7,4445.55,5156.55,29.9,0,1598.4,2990.7,3020.6,4589.1,4619,-1454.85
2450818,16831,2450851,87171,1861135,5946,35957,87171,1861135,5946,35957,1,101,11,5,7222,283,174,67,30.7,48.81,23.91,1668.3,1601.97,2056.9,3270.27,80.09,0,457.61,1601.97,1682.06,2059.58,2139.67,-454.93
2450818,16831,2450891,87171,1861135,5946,35957,87171,1861135,5946,35957,1,73,14,5,4822,175,174,94,60.94,129.19,74.93,5100.44,7043.42,5728.36,12143.86,211.3,0,3399.98,7043.42,7254.72,10443.4,10654.7,1315.06
2450818,16831,2450840,87171,1861135,5946,35957,87171,1861135,5946,35957,1,75,6,1,17833,117,174,74,76.01,142.89,87.16,4124.02,6449.84,5624.74,10573.86,386.99,0,105.08,6449.84,6836.83,6554.92,6941.91,825.1
2450818,33975,2450841,56053,1631763,4626,29136,56053,1631763,4626,29136,4,35,13,1,4684,172,175,100,15.6,44.92,9.88,3504,988,1560,4492,69.16,0,1437,988,1057.16,2425,2494.16,-572
2450818,33975,2450876,56053,1631763,4626,29136,56053,1631763,4626,29136,4,92,12,4,12805,241,175,71,80.43,177.75,74.65,7320.1,5300.15,5710.53,12620.25,424.01,0,5931.34,5300.15,5724.16,11231.49,11655.5,-410.38
2450818,33975,2450907,56053,1631763,4626,29136,56053,1631763,4626,29136,4,1,15,5,5312,40,175,66,32.77,86.18,0,5687.88,0,2162.82,5687.88,0,0,966.9,0,0,966.9,966.9,-2162.82
2450818,33975,2450863,56053,1631763,4626,29136,56053,1631763,4626,29136,4,56,18,3,409,290,175,12,78.14,85.17,18.73,797.28,224.76,937.68,1022.04,11.23,0,81.72,224.76,235.99,306.48,317.71,-712.92
2450818,33975,2450840,56053,1631763,4626,29136,56053,1631763,4626,29136,4,89,20,3,9644,152,175,39,14.62,43.86,21.93,855.27,855.27,570.18,1710.54,34.21,0,136.5,855.27,889.48,991.77,1025.98,285.09
2450818,33975,2450855,56053,1631763,4626,29136,56053,1631763,4626,29136,4,108,8,3,4024,63,175,96,15.44,15.59,14.81,74.88,1421.76,1482.24,1496.64,28.43,0,463.68,1421.76,1450.19,1885.44,1913.87,-60.48
2450818,33975,2450830,56053,1631763,4626,29136,56053,1631763,4626,29136,4,1,15,5,14677,156,175,41,83.68,215.05,195.69,793.76,8023.29,3430.88,8817.05,320.93,0,3879.42,8023.29,8344.22,11902.71,12223.64,4592.41
2450818,70706,2450896,60519,1858010,3148,32639,60519,1858010,3148,32639,2,68,13,1,13780,198,176,48,79.8,229.02,139.7,4287.36,6705.6,3830.4,10992.96,469.39,0,659.52,6705.6,7174.99,7365.12,7834.51,2875.2
2450818,70706,2450840,60519,1858010,3148,32639,60519,1858010,3148,32639,2,70,4,1,9445,257,176,26,33.51,89.13,52.58,950.3,1367.08,871.26,2317.38,82.02,0,509.6,1367.08,1449.1,1876.68,1958.7,495.82
2450818,70706,2450869,60519,1858010,3148,32639,60519,1858010,3148,32639,2,56,6,5,15548,253,176,58,4.17,12.25,0.61,675.12,35.38,241.86,710.5,0.46,19.81,134.56,15.57,16.03,150.13,150.59,-226.29
2450818,70706,2450891,60519,1858010,3148,32639,60519,1858010,3148,32639,2,25,8,4,15619,263,176,26,36.19,82.51,12.37,1823.64,321.62,940.94,2145.26,16.08,0,107.12,321.62,337.7,428.74,444.82,-619.32
2450818,70706,2450841,60519,1858010,3148,32639,60519,1858010,3148,32639,2,45,13,1,17731,190,176,61,29.09,41.59,16.22,1547.57,989.42,1774.49,2536.99,0.98,969.63,913.17,19.79,20.77,932.96,933.94,-1754.7
2450818,70706,2450904,60519,1858010,3148,32639,60519,1858010,3148,32639,2,84,5,2,8791,93,176,40,71.86,99.16,37.68,2459.2,1507.2,2874.4,3966.4,120.57,0,436,1507.2,1627.77,1943.2,2063.77,-1367.2
2450818,70706,2450861,60519,1858010,3148,32639,60519,1858010,3148,32639,2,23,6,5,11522,46,176,68,81.31,243.93,226.85,1161.44,15425.8,5529.08,16587.24,1234.06,0,7463.68,15425.8,16659.86,22889.48,24123.54,9896.72
2450818,70706,2450908,60519,1858010,3148,32639,60519,1858010,3148,32639,2,93,10,1,5432,10,176,50,95.25,175.26,106.9,3418,5345,4762.5,8763,427.6,0,4293.5,5345,5772.6,9638.5,10066.1,582.5
2450818,70706,2450844,60519,1858010,3148,32639,60519,1858010,3148,32639,2,41,18,4,3262,44,176,34,31.96,51.45,28.81,769.76,979.54,1086.64,1749.3,0,479.97,174.76,499.57,499.57,674.33,674.33,-587.07
2450818,70706,2450875,60519,1858010,3148,32639,60519,1858010,3148,32639,2,82,8,1,1327,27,176,88,20.78,25.35,6.59,1650.88,579.92,1828.64,2230.8,11.59,0,244.64,579.92,591.51,824.56,836.15,-1248.72
2450818,75805,2450848,80474,411959,6997,36835,80474,411959,6997,36835,2,26,3,5,4234,212,177,28,18.09,27.49,8.79,523.6,246.12,506.52,769.72,14.76,0,7.56,246.12,260.88,253.68,268.44,-260.4
2450818,75805,2450832,80474,411959,6997,36835,80474,411959,6997,36835,2,10,3,1,8251,11,177,69,21.13,37.4,32.53,336.03,2244.57,1457.97,2580.6,134.67,0,180.09,2244.57,2379.24,2424.66,2559.33,786.6
2450818,75805,2450841,80474,411959,6997,36835,80474,411959,6997,36835,2,65,17,2,9188,15,177,72,45.89,67.45,22.25,3254.4,1602,3304.08,4856.4,144.18,0,2330.64,1602,1746.18,3932.64,4076.82,-1702.08
,,2450837,,,6997,,80474,411959,,,2,33,4,1,4802,,177,,39.34,117.62,,,,,,,,,2189.94,,2480.45,2480.45,1442.48
2450818,75805,2450856,80474,411959,6997,36835,80474,411959,6997,36835,2,21,18,4,14098,81,177,69,22.87,64.72,58.24,447.12,4018.56,1578.03,4465.68,200.92,0,1830.57,4018.56,4219.48,5849.13,6050.05,2440.53
2450818,75805,2450857,80474,411959,6997,36835,80474,411959,6997,36835,2,57,14,2,1369,150,177,79,43.22,127.49,52.27,5942.38,4129.33,3414.38,10071.71,123.87,0,4733.68,4129.33,4253.2,8863.01,8986.88,714.95
2450818,75805,2450840,80474,411959,6997,36835,80474,411959,6997,36835,2,20,10,2,6505,228,177,63,57.66,163.75,13.1,9490.95,825.3,3632.58,10316.25,24.75,0,2991.24,825.3,850.05,3816.54,3841.29,-2807.28
2450818,75805,2450883,80474,411959,6997,36835,80474,411959,6997,36835,2,8,4,4,2851,108,177,61,81.97,190.99,164.25,1631.14,10019.25,5000.17,11650.39,100.19,0,5591.87,10019.25,10119.44,15611.12,15711.31,5019.08
2450818,76925,2450830,8338,596319,3053,44234,8338,596319,3053,44234,4,103,5,2,7522,14,178,22,50.78,54.33,10.86,956.34,238.92,1117.16,1195.26,4.77,0,11.88,238.92,243.69,250.8,255.57,-878.24
2450818,76925,2450873,8338,596319,3053,44234,8338,596319,3053,44234,4,93,2,2,3254,155,178,92,4.77,8.49,8.06,39.56,741.52,438.84,781.08,59.32,0,179.4,741.52,800.84,920.92,980.24,302.68
2450818,76925,2450867,8338,596319,3053,44234,8338,596319,3053,44234,4,92,18,1,10327,162,178,92,90.32,144.51,98.26,4255,9039.92,8309.44,13294.92,90.39,0,5184.2,9039.92,9130.31,14224.12,14314.51,730.48
2450818,76925,2450824,8338,596319,3053,44234,8338,596319,3053,44234,4,59,13,2,17840,16,178,74,81.22,84.46,43.91,3000.7,3249.34,6010.28,6250.04,194.96,0,2624.78,3249.34,3444.3,5874.12,6069.08,-2760.94
2450818,76925,2450886,8338,596319,3053,44234,8338,596319,3053,44234,4,40,5,5,11408,93,178,56,52.03,137.35,34.33,5769.12,1922.48,2913.68,7691.6,19.22,0,768.88,1922.48,1941.7,2691.36,2710.58,-991.2
2450818,76925,2450872,8338,596319,3053,44234,8338,596319,3053,44234,4,33,19,4,1030,12,178,26,59.37,138.92,76.4,1625.52,1986.4,1543.62,3611.92,94.55,635.64,1805.96,1350.76,1445.31,3156.72,3251.27,-192.86
2450818,76925,2450884,8338,596319,3053,44234,8338,596319,3053,44234,4,96,13,3,4340,235,178,35,61.57,89.27,46.42,1499.75,1624.7,2154.95,3124.45,113.72,0,1312.15,1624.7,1738.42,2936.85,3050.57,-530.25
2450818,76925,2450856,8338,596319,3053,44234,8338,596319,3053,44234,4,43,19,3,6535,218,178,98,14.57,15.58,13.86,168.56,1358.28,1427.86,1526.84,81.49,0,244.02,1358.28,1439.77,1602.3,1683.79,-69.58
2450818,76925,2450891,8338,596319,3053,44234,8338,596319,3053,44234,4,31,15,3,15466,89,178,46,44.12,108.09,2.16,4872.78,99.36,2029.52,4972.14,5.96,0,2485.84,99.36,105.32,2585.2,2591.16,-1930.16
2450818,76925,2450896,8338,596319,3053,44234,8338,596319,3053,44234,4,86,4,4,12457,237,178,8,16.89,34.62,8.65,207.76,69.2,135.12,276.96,3.46,0,116.32,69.2,72.66,185.52,188.98,-65.92
2450818,81545,2450873,69877,486575,6473,39971,69877,486575,6473,39971,1,92,13,4,2287,239,179,58,93.82,257.06,5.14,14611.36,298.12,5441.56,14909.48,0,0,1192.48,298.12,298.12,1490.6,1490.6,-5143.44
2450818,81545,2450850,69877,486575,6473,39971,69877,486575,6473,39971,1,7,6,5,6704,263,179,30,3.72,5.39,3.66,51.9,109.8,111.6,161.7,9.88,0,35.4,109.8,119.68,145.2,155.08,-1.8
2450818,81545,2450825,69877,486575,6473,39971,69877,486575,6473,39971,1,92,11,1,8980,244,179,14,76.4,85.56,74.43,155.82,1042.02,1069.6,1197.84,83.36,0,407.26,1042.02,1125.38,1449.28,1532.64,-27.58
2450818,81545,2450882,69877,486575,6473,39971,69877,486575,6473,39971,1,48,11,4,17680,186,179,58,7.96,13.13,13.13,0,761.54,461.68,761.54,0,0,327.12,761.54,761.54,1088.66,1088.66,299.86
2450818,81545,2450887,69877,486575,6473,39971,69877,486575,6473,39971,1,68,9,5,3736,295,179,54,77.87,102.78,69.89,1776.06,3774.06,4204.98,5550.12,150.96,0,776.52,3774.06,3925.02,4550.58,4701.54,-430.92
2450818,81545,2450898,69877,486575,6473,39971,69877,486575,6473,39971,1,33,12,4,4480,290,179,82,54.79,118.34,5.91,9219.26,484.62,4492.78,9703.88,14.53,0,582.2,484.62,499.15,1066.82,1081.35,-4008.16
2450818,81545,2450828,69877,486575,6473,39971,69877,486575,6473,39971,1,52,11,5,94,46,179,48,88.94,90.71,58.96,1524,2830.08,4269.12,4354.08,113.2,0,1654.08,2830.08,2943.28,4484.16,4597.36,-1439.04
2450818,81545,2450901,69877,486575,6473,39971,69877,486575,6473,39971,1,42,7,2,8161,189,179,38,19.52,41.77,33.83,301.72,1285.54,741.76,1587.26,52.45,411.37,476.14,874.17,926.62,1350.31,1402.76,132.41
2450818,44203,2450857,12556,1841322,6535,44101,12556,1841322,6535,44101,2,14,1,3,12151,29,180,40,25.84,45.99,10.57,1416.8,422.8,1033.6,1839.6,19.53,97.24,606.8,325.56,345.09,932.36,951.89,-708.04
2450818,44203,2450880,12556,1841322,6535,44101,12556,1841322,6535,44101,2,11,7,5,5074,1,180,20,94.84,277.88,200.07,1556.2,4001.4,1896.8,5557.6,280.09,0,778,4001.4,4281.49,4779.4,5059.49,2104.6
2450818,44203,2450842,12556,1841322,6535,44101,12556,1841322,6535,44101,2,94,3,2,9152,88,180,66,33.59,35.94,17.97,1186.02,1186.02,2216.94,2372.04,83.02,0,877.14,1186.02,1269.04,2063.16,2146.18,-1030.92
2450818,44203,2450859,12556,1841322,6535,44101,12556,1841322,6535,44101,2,58,14,4,10184,54,180,17,52.09,66.15,46.3,337.45,787.1,885.53,1124.55,39.35,0,191.08,787.1,826.45,978.18,1017.53,-98.43
2450818,44203,2450907,12556,1841322,6535,44101,12556,1841322,6535,44101,2,19,5,3,43,17,180,33,23.49,35,23.8,369.6,785.4,775.17,1155,70.68,0,473.55,785.4,856.08,1258.95,1329.63,10.23
2450818,44203,2450879,12556,1841322,6535,44101,12556,1841322,6535,44101,2,76,4,2,1213,8,180,41,97.64,133.76,86.94,1919.62,3564.54,4003.24,5484.16,71.29,0,1809.74,3564.54,3635.83,5374.28,5445.57,-438.7
2450818,44203,2450834,12556,1841322,6535,44101,12556,1841322,6535,44101,2,29,9,2,17380,163,180,74,58.98,81.39,70.8,783.66,5239.2,4364.52,6022.86,157.17,0,1023.42,5239.2,5396.37,6262.62,6419.79,874.68
2450818,44203,2450880,12556,1841322,6535,44101,12556,1841322,6535,44101,2,44,16,5,14474,178,180,96,35.63,46.67,18.66,2688.96,1791.36,3420.48,4480.32,143.3,0,716.16,1791.36,1934.66,2507.52,2650.82,-1629.12
2450818,44203,2450885,12556,1841322,6535,44101,12556,1841322,6535,44101,2,31,14,3,9484,281,180,80,71.13,108.11,55.13,4238.4,4410.4,5690.4,8648.8,0,0,1729.6,4410.4,4410.4,6140,6140,-1280
2450818,44203,2450883,12556,1841322,6535,44101,12556,1841322,6535,44101,2,81,16,2,6484,256,180,94,45.79,59.52,49.99,895.82,4699.06,4304.26,5594.88,187.96,0,55.46,4699.06,4887.02,4754.52,4942.48,394.8
2450818,44203,2450827,12556,1841322,6535,44101,12556,1841322,6535,44101,2,39,7,1,7921,115,180,44,24.61,31.74,19.67,531.08,865.48,1082.84,1396.56,43.27,0,195.36,865.48,908.75,1060.84,1104.11,-217.36
2450818,44203,2450842,12556,1841322,6535,44101,12556,1841322,6535,44101,2,103,6,4,15511,234,180,45,99.8,265.46,180.51,3822.75,8122.95,4491,11945.7,324.91,0,4897.35,8122.95,8447.86,13020.3,13345.21,3631.95
2450818,64825,2450866,9542,557045,548,48051,9542,557045,548,48051,2,72,19,3,11653,17,181,79,37.71,70.14,37.87,2549.33,2991.73,2979.09,5541.06,149.58,0,2105.35,2991.73,3141.31,5097.08,5246.66,12.64
2450818,64825,2450826,9542,557045,548,48051,9542,557045,548,48051,2,90,5,3,7402,279,181,9,66.92,94.35,33.02,551.97,297.18,602.28,849.15,23.77,0,93.33,297.18,320.95,390.51,414.28,-305.1
2450818,64825,2450858,9542,557045,548,48051,9542,557045,548,48051,2,48,14,5,4600,260,181,63,80.94,182.11,83.77,6195.42,5277.51,5099.22,11472.93,72.82,1636.02,4588.92,3641.49,3714.31,8230.41,8303.23,-1457.73
2450818,64825,2450825,9542,557045,548,48051,9542,557045,548,48051,2,18,7,2,6619,215,181,40,33.23,53.83,24.76,1162.8,990.4,1329.2,2153.2,5.64,802.22,150.4,188.18,193.82,338.58,344.22,-1141.02
2450818,20732,2450906,14349,469749,5596,13396,14349,469749,5596,13396,1,12,8,1,10072,79,182,91,24.03,32.44,28.22,384.02,2568.02,2186.73,2952.04,179.76,0,1327.69,2568.02,2747.78,3895.71,4075.47,381.29
2450818,20732,2450859,14349,469749,5596,13396,14349,469749,5596,13396,1,42,7,2,11438,237,182,65,68.68,136.67,117.53,1244.1,7639.45,4464.2,8883.55,687.55,0,1865.5,7639.45,8327,9504.95,10192.5,3175.25
2450818,20732,2450861,14349,469749,5596,13396,14349,469749,5596,13396,1,48,2,3,16858,205,182,66,73.35,81.41,17.09,4245.12,1127.94,4841.1,5373.06,11.27,563.97,0,563.97,575.24,563.97,575.24,-4277.13
2450818,20732,2450901,14349,469749,5596,13396,14349,469749,5596,13396,1,102,12,4,14761,66,182,37,33.8,42.92,40.34,95.46,1492.58,1250.6,1588.04,104.48,0,794.02,1492.58,1597.06,2286.6,2391.08,241.98
2450818,20732,2450875,14349,469749,5596,13396,14349,469749,5596,13396,1,5,5,5,4816,293,182,70,53.33,137.59,72.92,4526.9,5104.4,3733.1,9631.3,255.22,0,2407.3,5104.4,5359.62,7511.7,7766.92,1371.3
2450818,20732,2450883,14349,469749,5596,13396,14349,469749,5596,13396,1,47,11,2,826,244,182,27,14.41,34.43,23.06,306.99,622.62,389.07,929.61,6.22,0,306.72,622.62,628.84,929.34,935.56,233.55
2450818,20732,2450904,14349,469749,5596,13396,14349,469749,5596,13396,1,101,17,4,5698,61,182,61,51.16,78.27,17.21,3724.66,1049.81,3120.76,4774.47,0,0,2243.58,1049.81,1049.81,3293.39,3293.39,-2070.95
2450818,20732,2450846,14349,469749,5596,13396,14349,469749,5596,13396,1,81,8,5,15236,17,182,96,12.44,36.82,34.61,212.16,3322.56,1194.24,3534.72,99.67,0,671.04,3322.56,3422.23,3993.6,4093.27,2128.32
2450818,20732,2450857,14349,469749,5596,13396,14349,469749,5596,13396,1,91,8,1,10636,270,182,18,36.56,37.65,22.96,264.42,413.28,658.08,677.7,4.13,0,81.18,413.28,417.41,494.46,498.59,-244.8
2450818,20732,2450822,14349,469749,5596,13396,14349,469749,5596,13396,1,88,17,5,16712,59,182,97,38.72,98.34,81.62,1621.84,7917.14,3755.84,9538.98,79.17,0,4769.49,7917.14,7996.31,12686.63,12765.8,4161.3
2450818,20732,2450894,14349,469749,5596,13396,14349,469749,5596,13396,1,37,3,5,3752,247,182,86,25.92,64.28,38.56,2211.92,3316.16,2229.12,5528.08,165.8,0,773.14,3316.16,3481.96,4089.3,4255.1,1087.04
2450818,20732,2450887,14349,469749,5596,13396,14349,469749,5596,13396,1,31,12,3,14713,158,182,99,29.87,58.24,7.57,5016.33,749.43,2957.13,5765.76,29.97,0,2767.05,749.43,779.4,3516.48,3546.45,-2207.7
2450818,20732,2450876,14349,469749,5596,13396,14349,469749,5596,13396,1,55,14,3,17240,211,182,85,60.62,114.57,37.8,6525.45,3213,5152.7,9738.45,224.91,0,778.6,3213,3437.91,3991.6,4216.51,-1939.7
2450818,20732,2450851,14349,469749,5596,13396,14349,469749,5596,13396,1,60,19,1,8116,95,182,80,24.99,70.47,17.61,4228.8,1408.8,1999.2,5637.6,0,0,2649.6,1408.8,1408.8,4058.4,4058.4,-590.4
2450818,37909,2450847,72026,1105070,3361,36805,72026,1105070,3361,36805,2,89,7,1,15488,279,183,91,28.07,30.03,11.41,1694.42,1038.31,2554.37,2732.73,45.06,394.55,273,643.76,688.82,916.76,961.82,-1910.61
2450818,37909,2450878,72026,1105070,3361,36805,72026,1105070,3361,36805,2,26,3,2,2311,293,183,52,47.26,109.64,23.02,4504.24,1197.04,2457.52,5701.28,11.97,0,1539.2,1197.04,1209.01,2736.24,2748.21,-1260.48
2450818,37909,2450844,72026,1105070,3361,36805,72026,1105070,3361,36805,2,13,8,1,4664,17,183,76,11.5,31.39,10.67,1574.72,810.92,874,2385.64,9.24,502.77,262.2,308.15,317.39,570.35,579.59,-565.85
2450818,37909,2450824,72026,1105070,3361,36805,72026,1105070,3361,36805,2,23,3,1,565,71,183,22,85.08,203.34,63.03,3086.82,1386.66,1871.76,4473.48,27.73,0,0,1386.66,1414.39,1386.66,1414.39,-485.1
2450818,37909,2450888,72026,1105070,3361,36805,72026,1105070,3361,36805,2,42,12,3,7369,45,183,40,33.01,43.24,23.34,796,933.6,1320.4,1729.6,56.01,0,449.6,933.6,989.61,1383.2,1439.21,-386.8
2450818,56639,2450820,42045,804013,3934,18302,42045,804013,3934,18302,4,54,19,1,1004,39,184,57,94.83,280.69,154.37,7200.24,8799.09,5405.31,15999.33,450.51,3167.67,319.77,5631.42,6081.93,5951.19,6401.7,226.11
2450818,56639,2450857,42045,804013,3934,18302,42045,804013,3934,18302,4,86,2,3,2404,129,184,64,27.49,58.82,52.93,376.96,3387.52,1759.36,3764.48,0,0,752.64,3387.52,3387.52,4140.16,4140.16,1628.16
2450818,56639,2450823,42045,804013,3934,18302,42045,804013,3934,18302,4,54,1,4,2593,224,184,91,86.35,117.43,65.76,4701.97,5984.16,7857.85,10686.13,239.36,0,2457,5984.16,6223.52,8441.16,8680.52,-1873.69
2450818,56639,2450867,42045,804013,3934,18302,42045,804013,3934,18302,4,1,11,4,9169,280,184,34,58.24,165.98,127.8,1298.12,4345.2,1980.16,5643.32,260.71,0,1805.74,4345.2,4605.91,6150.94,6411.65,2365.04
2450818,56639,2450906,42045,804013,3934,18302,42045,804013,3934,18302,4,67,11,5,12332,265,184,30,18.54,53.39,24.02,881.1,720.6,556.2,1601.7,57.64,0,224.1,720.6,778.24,944.7,1002.34,164.4
2450818,56639,2450842,42045,804013,3934,18302,42045,804013,3934,18302,4,49,15,5,3685,157,184,64,23.39,50.05,1,3139.2,64,1496.96,3203.2,5.12,0,1601.28,64,69.12,1665.28,1670.4,-1432.96
2450818,55540,2450905,99856,98428,3400,772,99856,98428,3400,772,4,88,14,3,2038,9,185,80,91.19,101.22,30.36,5668.8,2428.8,7295.2,8097.6,170.01,0,2104.8,2428.8,2598.81,4533.6,4703.61,-4866.4
2450818,55540,2450855,99856,98428,3400,772,99856,98428,3400,772,4,20,8,4,9961,164,185,25,33.66,89.53,72.51,425.5,1812.75,841.5,2238.25,54.38,0,402.75,1812.75,1867.13,2215.5,2269.88,971.25
2450818,55540,2450857,99856,98428,3400,772,99856,98428,3400,772,4,40,13,5,15572,137,185,8,97.07,230.05,89.71,1122.72,717.68,776.56,1840.4,50.23,0,662.48,717.68,767.91,1380.16,1430.39,-58.88
2450818,55540,2450820,99856,98428,3400,772,99856,98428,3400,772,4,5,2,2,13844,77,185,75,31.5,90.09,72.07,1351.5,5405.25,2362.5,6756.75,270.26,0,675,5405.25,5675.51,6080.25,6350.51,3042.75
2450818,55540,2450894,99856,98428,3400,772,99856,98428,3400,772,4,18,7,3,3184,224,185,66,32.13,81.61,24.48,3770.58,1615.68,2120.58,5386.26,48.47,0,2692.8,1615.68,1664.15,4308.48,4356.95,-504.9
2450818,55540,2450832,99856,98428,3400,772,99856,98428,3400,772,4,51,6,5,6800,188,185,46,84.44,131.72,115.91,727.26,5331.86,3884.24,6059.12,35.72,1759.51,1999.16,3572.35,3608.07,5571.51,5607.23,-311.89
2450818,35643,2450884,27990,569558,3126,8694,27990,569558,3126,8694,2,48,7,4,7732,80,186,69,79.45,166.84,131.8,2417.76,9094.2,5482.05,11511.96,818.47,0,460.23,9094.2,9912.67,9554.43,10372.9,3612.15
