ws_sold_date_sk,ws_sold_time_sk,ws_ship_date_sk,ws_item_sk,ws_bill_customer_sk,ws_bill_cdemo_sk,ws_bill_hdemo_sk,ws_bill_addr_sk,ws_ship_customer_sk,ws_ship_cdemo_sk,ws_ship_hdemo_sk,ws_ship_addr_sk,ws_web_page_sk,ws_web_site_sk,ws_ship_mode_sk,ws_warehouse_sk,ws_promo_sk,ws_order_number,ws_quantity,ws_wholesale_cost,ws_list_price,ws_sales_price,ws_ext_discount_amt,ws_ext_sales_price,ws_ext_wholesale_cost,ws_ext_list_price,ws_ext_tax,ws_coupon_amt,ws_ext_ship_cost,ws_net_paid,ws_net_paid_inc_tax,ws_net_paid_inc_ship,ws_net_paid_inc_ship_tax,ws_net_profit
2452210,33897,2452222,7749,73296,1855583,5070,8110,33270,297951,6889,17027,57,29,11,2,183,92,35,99.45,124.31,88.26,1261.75,3089.1,3480.75,4350.85,278.01,0,1696.8,3089.1,3367.11,4785.9,5063.91,-391.65
2452210,33897,2452328,16029,73296,1855583,5070,8110,33270,297951,6889,17027,31,17,9,2,152,92,5,97.24,216.84,86.73,650.55,433.65,486.2,1084.2,17.34,0,520.4,433.65,450.99,954.05,971.39,-52.55
2452210,33897,2452231,17041,73296,1855583,5070,8110,33270,297951,6889,17027,15,17,20,1,42,92,7,67.93,167.78,78.85,622.51,551.95,475.51,1174.46,38.63,0,446.25,551.95,590.58,998.2,1036.83,76.44
2452210,33897,2452244,3193,73296,1855583,5070,8110,33270,297951,6889,17027,57,7,16,1,26,92,9,36.11,81.6,38.35,389.25,345.15,324.99,734.4,20.7,0,58.68,345.15,365.85,403.83,424.53,20.16
2452210,33897,2452267,2151,73296,1855583,5070,8110,33270,297951,6889,17027,31,7,9,4,162,92,3,59.37,143.08,123.04,60.12,369.12,178.11,429.24,8.08,99.66,154.5,269.46,277.54,423.96,432.04,91.35
2452210,33897,2452247,17951,73296,1855583,5070,8110,33270,297951,6889,17027,39,19,10,5,190,92,43,4.78,11.28,8,141.04,344,205.54,485.04,20.64,0,154.8,344,364.64,498.8,519.44,138.46
2452210,33897,2452243,9885,73296,1855583,5070,8110,33270,297951,6889,17027,45,13,1,5,259,92,18,44.75,115,57.5,1035,1035,805.5,2070,72.45,0,496.8,1035,1107.45,1531.8,1604.25,229.5
2452601,71061,2452709,1957,11894,1711901,355,23562,35082,1195783,2862,9541,18,7,12,5,155,93,90,35.34,100.01,2,8820.9,180,3180.6,9000.9,10.8,0,2790,180,190.8,2970,2980.8,-3000.6
2452601,71061,2452699,2727,11894,1711901,355,23562,35082,1195783,2862,9541,55,24,6,5,84,93,4,38.27,61.23,60.61,2.48,242.44,153.08,244.92,0.24,237.59,41.6,4.85,5.09,46.45,46.69,-148.23
2452601,71061,2452687,17401,11894,1711901,355,23562,35082,1195783,2862,9541,6,6,13,3,250,93,31,66,143.88,58.99,2631.59,1828.69,2046,4460.28,164.58,0,1070.43,1828.69,1993.27,2899.12,3063.7,-217.31
2452601,71061,2452693,7489,11894,1711901,355,23562,35082,1195783,2862,9541,21,9,12,1,220,93,37,35.05,101.29,87.1,525.03,3222.7,1296.85,3747.73,0,0,74.74,3222.7,3222.7,3297.44,3297.44,1925.85
2452601,71061,2452710,11707,11894,1711901,355,23562,35082,1195783,2862,9541,43,1,7,3,109,93,72,55.53,126.05,1.26,8984.88,90.72,3998.16,9075.6,1.81,0,181.44,90.72,92.53,272.16,273.97,-3907.44
2452601,71061,2452685,1410,11894,1711901,355,23562,35082,1195783,2862,9541,30,25,4,2,203,93,90,66.09,138.78,29.14,9867.6,2622.6,5948.1,12490.2,26.22,0,2747.7,2622.6,2648.82,5370.3,5396.52,-3325.5
2452601,71061,2452609,9013,11894,1711901,355,23562,35082,1195783,2862,9541,39,9,17,2,64,93,22,45.23,117.14,114.79,51.7,2525.38,995.06,2577.08,101.01,0,1004.96,2525.38,2626.39,3530.34,3631.35,1530.32
2452601,71061,2452661,9663,11894,1711901,355,23562,35082,1195783,2862,9541,18,18,19,4,129,93,84,25.23,66.6,33.3,2797.2,2797.2,2119.32,5594.4,139.86,0,614.88,2797.2,2937.06,3412.08,3551.94,677.88
2452601,71061,2452604,6690,11894,1711901,355,23562,35082,1195783,2862,9541,60,3,14,1,188,93,69,71.68,177.76,110.21,4660.95,7604.49,4945.92,12265.44,182.5,5323.14,3556.95,2281.35,2463.85,5838.3,6020.8,-2664.57
2452601,71061,2452650,753,11894,1711901,355,23562,35082,1195783,2862,9541,21,30,6,5,281,93,38,5.19,7.57,2.72,184.3,103.36,197.22,287.66,1.03,0,68.78,103.36,104.39,172.14,173.17,-93.86
2452601,71061,2452618,5985,11894,1711901,355,23562,35082,1195783,2862,9541,39,18,18,2,66,93,15,19.29,51.11,32.19,283.8,482.85,289.35,766.65,43.45,0,275.85,482.85,526.3,758.7,802.15,193.5
2452601,71061,2452607,3759,11894,1711901,355,23562,35082,1195783,2862,9541,15,9,2,2,289,93,72,24.16,65.47,15.05,3630.24,1083.6,1739.52,4713.84,54.18,0,2215.44,1083.6,1137.78,3299.04,3353.22,-655.92
2452601,71061,2452679,13681,11894,1711901,355,23562,35082,1195783,2862,9541,19,12,15,1,250,93,64,55.44,99.23,45.64,3429.76,2920.96,3548.16,6350.72,175.25,0,888.96,2920.96,3096.21,3809.92,3985.17,-627.2
2452601,71061,2452651,13597,11894,1711901,355,23562,35082,1195783,2862,9541,48,3,20,5,183,93,67,44.05,123.34,13.56,7355.26,908.52,2951.35,8263.78,36.34,0,1487.4,908.52,944.86,2395.92,2432.26,-2042.83
2452601,71061,2452631,7113,11894,1711901,355,23562,35082,1195783,2862,9541,3,3,2,5,295,93,38,61.16,101.52,89.33,463.22,3394.54,2324.08,3857.76,4.07,3292.7,1465.66,101.84,105.91,1567.5,1571.57,-2222.24
2451033,74433,2451111,625,89077,352774,5271,21768,17646,125023,1626,43076,1,22,3,4,135,94,76,16.82,25.9,20.72,393.68,1574.72,1278.32,1968.4,15.74,0,98.04,1574.72,1590.46,1672.76,1688.5,296.4
2451033,74433,2451054,4345,89077,352774,5271,21768,17646,125023,1626,43076,55,19,12,1,113,94,95,37.28,65.98,36.28,2821.5,3446.6,3541.6,6268.1,21.36,2378.15,1190.35,1068.45,1089.81,2258.8,2280.16,-2473.15
2451033,74433,2451038,4723,89077,352774,5271,21768,17646,125023,1626,43076,22,1,3,5,277,94,54,41.12,80.18,7.21,3940.38,389.34,2220.48,4329.72,0,0,1428.3,389.34,389.34,1817.64,1817.64,-1831.14
2451033,74433,2451100,16598,89077,352774,5271,21768,17646,125023,1626,43076,55,1,4,4,77,94,27,35.53,83.85,47.79,973.62,1290.33,959.31,2263.95,64.51,0,837.54,1290.33,1354.84,2127.87,2192.38,331.02
2451033,74433,2451042,8126,89077,352774,5271,21768,17646,125023,1626,43076,28,25,8,3,268,94,22,22.84,63.72,59.89,84.26,1317.58,502.48,1401.84,92.23,0,42.02,1317.58,1409.81,1359.6,1451.83,815.1
2451033,74433,2451100,9208,89077,352774,5271,21768,17646,125023,1626,43076,19,2,4,1,68,94,30,57.1,91.36,82.22,274.2,2466.6,1713,2740.8,172.66,0,794.7,2466.6,2639.26,3261.3,3433.96,753.6
2451033,74433,2451121,16892,89077,352774,5271,21768,17646,125023,1626,43076,32,22,20,5,230,94,73,89.79,154.43,105.01,3607.66,7665.73,6554.67,11273.39,459.94,0,2141.82,7665.73,8125.67,9807.55,10267.49,1111.06
2451033,74433,2451118,11698,89077,352774,5271,21768,17646,125023,1626,43076,1,4,15,5,122,94,54,33.66,38.37,11.51,1450.44,621.54,1817.64,2071.98,12.43,0,579.96,621.54,633.97,1201.5,1213.93,-1196.1
2451033,74433,2451096,12202,89077,352774,5271,21768,17646,125023,1626,43076,13,13,20,3,256,94,17,84.8,186.56,108.2,1332.12,1839.4,1441.6,3171.52,0,0,475.66,1839.4,1839.4,2315.06,2315.06,397.8
2451033,74433,2451075,12794,89077,352774,5271,21768,17646,125023,1626,43076,4,22,11,5,46,94,95,55.14,102.56,75.89,2533.65,7209.55,5238.3,9743.2,360.47,0,3604.3,7209.55,7570.02,10813.85,11174.32,1971.25
2451994,28063,2452050,11963,66345,115505,4218,9378,89230,1894522,3078,18834,9,3,12,4,256,95,36,13.37,24.6,11.56,469.44,416.16,481.32,885.6,24.96,0,88.56,416.16,441.12,504.72,529.68,-65.16
2451994,28063,2452041,7785,66345,115505,4218,9378,89230,1894522,3078,18834,17,27,12,2,255,95,52,77.42,154.84,23.22,6844.24,1207.44,4025.84,8051.68,108.66,0,724.36,1207.44,1316.1,1931.8,2040.46,-2818.4
2451994,28063,2452057,423,66345,115505,4218,9378,89230,1894522,3078,18834,15,9,9,1,280,95,57,40.32,113.7,100.05,778.05,5702.85,2298.24,6480.9,35.35,2167.08,0,3535.77,3571.12,3535.77,3571.12,1237.53
2451994,28063,2452010,9279,66345,115505,4218,9378,89230,1894522,3078,18834,51,29,17,1,215,95,42,5.71,16.67,13.33,140.28,559.86,239.82,700.14,0,67.18,168,492.68,492.68,660.68,660.68,252.86
2451994,28063,2452065,4647,66345,115505,4218,9378,89230,1894522,3078,18834,25,19,7,2,264,95,2,69.25,165.5,152.26,26.48,304.52,138.5,331,15.22,0,6.62,304.52,319.74,311.14,326.36,166.02
2451994,28063,2452007,11609,66345,115505,4218,9378,89230,1894522,3078,18834,1,7,20,3,179,95,27,74.91,140.83,70.41,1901.34,1901.07,2022.57,3802.41,171.09,0,684.18,1901.07,2072.16,2585.25,2756.34,-121.5
2451994,28063,2452106,17461,66345,115505,4218,9378,89230,1894522,3078,18834,57,27,19,4,149,95,13,79.9,120.64,119.43,15.73,1552.59,1038.7,1568.32,62.1,0,219.44,1552.59,1614.69,1772.03,1834.13,513.89
2451994,28063,2452041,5857,66345,115505,4218,9378,89230,1894522,3078,18834,21,29,9,5,184,95,8,78.72,109.42,93,131.36,744,629.76,875.36,14.88,0,175.04,744,758.88,919.04,933.92,114.24
2451994,28063,2452001,15813,66345,115505,4218,9378,89230,1894522,3078,18834,21,25,5,2,266,95,2,12.04,31.18,11.84,38.68,23.68,24.08,62.36,0.71,0,23.68,23.68,24.39,47.36,48.07,-0.4
2451994,28063,2452083,3493,66345,115505,4218,9378,89230,1894522,3078,18834,47,11,11,3,268,95,36,4.7,13.63,0,490.68,0,169.2,490.68,0,0,73.44,0,0,73.44,73.44,-169.2
2451994,28063,2452019,3201,66345,115505,4218,9378,89230,1894522,3078,18834,45,17,8,2,73,95,86,13.92,16.7,1.16,1336.44,99.76,1197.12,1436.2,0,0,617.48,99.76,99.76,717.24,717.24,-1097.36
2451994,28063,2452074,2515,66345,115505,4218,9378,89230,1894522,3078,18834,59,1,12,3,244,95,23,63.23,186.52,93.26,2144.98,2144.98,1454.29,4289.96,128.69,0,1158.28,2144.98,2273.67,3303.26,3431.95,690.69
2451994,28063,2452059,4185,66345,115505,4218,9378,89230,1894522,3078,18834,29,19,5,5,235,95,81,26.34,47.67,0,3861.27,0,2133.54,3861.27,0,0,463.32,0,0,463.32,463.32,-2133.54
2451994,28063,2452034,15793,66345,115505,4218,9378,89230,1894522,3078,18834,25,15,13,1,76,95,82,7.62,10.13,3.24,564.98,265.68,624.84,830.66,1.75,90.33,165.64,175.35,177.1,340.99,342.74,-449.49
2451994,28063,2452098,11407,66345,115505,4218,9378,89230,1894522,3078,18834,39,7,18,5,249,95,80,24.86,65.13,14.97,4012.8,1197.6,1988.8,5210.4,23.95,0,2604.8,1197.6,1221.55,3802.4,3826.35,-791.2
2451153,47564,2451267,14839,11730,1455722,867,14059,96192,1659758,5493,41228,19,19,20,5,100,96,96,25.53,40.84,28.99,1137.6,2783.04,2450.88,3920.64,194.81,0,1607.04,2783.04,2977.85,4390.08,4584.89,332.16
2451153,47564,2451210,5396,11730,1455722,867,14059,96192,1659758,5493,41228,37,22,5,1,194,96,90,14.42,17.44,10.98,581.4,988.2,1297.8,1569.6,0,0,674.1,988.2,988.2,1662.3,1662.3,-309.6
2451153,47564,2451175,17290,11730,1455722,867,14059,96192,1659758,5493,41228,19,25,9,2,248,96,21,89.72,181.23,34.43,3082.8,723.03,1884.12,3805.83,43.38,0,1636.32,723.03,766.41,2359.35,2402.73,-1161.09
2451153,47564,2451237,12895,11730,1455722,867,14059,96192,1659758,5493,41228,8,1,17,5,206,96,76,53.61,87.92,29.89,4410.28,2271.64,4074.36,6681.92,22.71,0,1469.84,2271.64,2294.35,3741.48,3764.19,-1802.72
2451153,47564,2451261,4231,11730,1455722,867,14059,96192,1659758,5493,41228,40,13,13,4,55,96,16,67.06,103.94,86.27,282.72,1380.32,1072.96,1663.04,0,0,332.48,1380.32,1380.32,1712.8,1712.8,307.36
2451153,47564,2451257,13282,11730,1455722,867,14059,96192,1659758,5493,41228,2,8,11,4,300,96,28,82.63,111.55,24.54,2436.28,687.12,2313.64,3123.4,54.96,0,437.08,687.12,742.08,1124.2,1179.16,-1626.52
2451153,47564,2451249,2644,11730,1455722,867,14059,96192,1659758,5493,41228,2,10,10,4,258,96,20,62.98,64.23,35.96,565.4,719.2,1259.6,1284.6,21.57,0,603.6,719.2,740.77,1322.8,1344.37,-540.4
2451153,47564,2451243,13309,11730,1455722,867,14059,96192,1659758,5493,41228,22,16,3,2,284,96,27,6.48,6.93,0.06,185.49,1.62,174.96,187.11,0.08,0,11.07,1.62,1.7,12.69,12.77,-173.34
2451153,47564,2451273,7669,11730,1455722,867,14059,96192,1659758,5493,41228,46,2,13,4,245,96,70,62.89,96.85,49.39,3322.2,3457.3,4402.3,6779.5,103.71,0,1355.9,3457.3,3561.01,4813.2,4916.91,-945
2451153,47564,2451183,4291,11730,1455722,867,14059,96192,1659758,5493,41228,44,26,15,4,40,96,70,65.38,179.79,145.62,2391.9,10193.4,4576.6,12585.3,0,0,628.6,10193.4,10193.4,10822,10822,5616.8
2451153,47564,2451251,17960,11730,1455722,867,14059,96192,1659758,5493,41228,8,1,17,3,229,96,9,99.54,287.67,198.49,802.62,1786.41,895.86,2589.03,7.68,1018.25,1268.55,768.16,775.84,2036.71,2044.39,-127.7
2451153,47564,2451201,2564,11730,1455722,867,14059,96192,1659758,5493,41228,56,19,1,4,230,96,14,36.18,41.24,31.34,138.6,438.76,506.52,577.36,30.71,0,63.42,438.76,469.47,502.18,532.89,-67.76
2451153,47564,2451176,2956,11730,1455722,867,14059,96192,1659758,5493,41228,28,2,12,4,129,96,14,36.63,105.49,50.63,768.04,708.82,512.82,1476.86,21.26,0,472.5,708.82,730.08,1181.32,1202.58,196
2451153,47564,2451241,1820,11730,1455722,867,14059,96192,1659758,5493,41228,32,16,11,3,278,96,85,70.71,178.89,114.48,5474.85,9730.8,6010.35,15205.65,326.95,1556.92,1064.2,8173.88,8500.83,9238.08,9565.03,2163.53
2451153,47564,2451228,15667,11730,1455722,867,14059,96192,1659758,5493,41228,46,20,15,2,46,96,45,31.55,93.7,46.85,2108.25,2108.25,1419.75,4216.5,84.33,0,843.3,2108.25,2192.58,2951.55,3035.88,688.5
2452499,43025,2452510,7215,12874,940613,5152,41644,86848,141068,1124,1980,33,18,18,2,6,97,35,8.79,10.54,5.58,173.6,195.3,307.65,368.9,7.81,0,84.7,195.3,203.11,280,287.81,-112.35
2452499,43025,2452505,2490,12874,940613,5152,41644,86848,141068,1124,1980,43,13,12,5,255,97,53,52.37,101.59,28.44,3876.95,1507.32,2775.61,5384.27,120.58,0,968.84,1507.32,1627.9,2476.16,2596.74,-1268.29
2452499,43025,2452590,12775,12874,940613,5152,41644,86848,141068,1124,1980,1,13,3,4,115,97,2,61.62,73.32,38.12,70.4,76.24,123.24,146.64,1.22,60.99,27.86,15.25,16.47,43.11,44.33,-107.99
2452499,43025,2452518,16795,12874,940613,5152,41644,86848,141068,1124,1980,24,18,16,1,173,97,70,77.5,82.92,60.53,1567.3,4237.1,5425,5804.4,152.53,2330.4,2611.7,1906.7,2059.23,4518.4,4670.93,-3518.3
2452499,43025,2452502,4854,12874,940613,5152,41644,86848,141068,1124,1980,43,7,3,5,114,97,54,79.13,94.16,10.35,4525.74,558.9,4273.02,5084.64,5.58,0,864,558.9,564.48,1422.9,1428.48,-3714.12
2452499,43025,2452586,12751,12874,940613,5152,41644,86848,141068,1124,1980,51,19,7,1,105,97,23,69.02,195.32,187.5,179.86,4312.5,1587.46,4492.36,4.31,4226.25,1931.54,86.25,90.56,2017.79,2022.1,-1501.21
2452499,43025,2452593,1123,12874,940613,5152,41644,86848,141068,1124,1980,48,21,18,5,2,97,100,95.29,141.02,66.27,7475,6627,9529,14102,596.43,0,282,6627,7223.43,6909,7505.43,-2902
2452499,43025,2452605,2493,12874,940613,5152,41644,86848,141068,1124,1980,13,19,3,3,116,97,6,31.86,75.5,53.6,131.4,321.6,191.16,453,25.72,0,95.1,321.6,347.32,416.7,442.42,130.44
2452499,43025,2452562,17769,12874,940613,5152,41644,86848,141068,1124,1980,37,1,13,5,277,97,52,34.99,74.17,57.11,887.12,2969.72,1819.48,3856.84,237.57,0,1426.88,2969.72,3207.29,4396.6,4634.17,1150.24
2451962,57038,2452020,5093,16297,370935,1573,7811,45712,1141632,3297,32962,39,25,19,2,128,98,43,69.38,165.12,51.18,4899.42,2200.74,2983.34,7100.16,198.06,0,1703.66,2200.74,2398.8,3904.4,4102.46,-782.6
2451962,57038,2452011,14793,16297,370935,1573,7811,45712,1141632,3297,32962,57,25,20,2,214,98,14,42.79,50.92,36.15,206.78,506.1,599.06,712.88,20.95,156.89,85.54,349.21,370.16,434.75,455.7,-249.85
2451962,57038,2451964,7305,16297,370935,1573,7811,45712,1141632,3297,32962,57,13,5,3,271,98,38,21.33,46.92,2.34,1694.04,88.92,810.54,1782.96,0.88,0,320.72,88.92,89.8,409.64,410.52,-721.62
2451962,57038,2451974,6135,16297,370935,1573,7811,45712,1141632,3297,32962,45,1,9,2,182,98,10,6.46,19.12,14.14,49.8,141.4,64.6,191.2,5.65,0,66.9,141.4,147.05,208.3,213.95,76.8
2451962,57038,2452082,3583,16297,370935,1573,7811,45712,1141632,3297,32962,55,7,7,3,149,98,82,66.14,190.48,102.85,7185.66,8433.7,5423.48,15619.36,337.34,0,7497.26,8433.7,8771.04,15930.96,16268.3,3010.22
2451962,57038,2452013,11701,16297,370935,1573,7811,45712,1141632,3297,32962,21,1,11,1,241,98,73,47.95,95.42,31.48,4667.62,2298.04,3500.35,6965.66,28.03,896.23,2019.91,1401.81,1429.84,3421.72,3449.75,-2098.54
2451962,57038,2452019,397,16297,370935,1573,7811,45712,1141632,3297,32962,51,25,20,2,267,98,40,18.29,46.82,36.51,412.4,1460.4,731.6,1872.8,29.2,0,580.4,1460.4,1489.6,2040.8,2070,728.8
2451962,57038,2452032,8901,16297,370935,1573,7811,45712,1141632,3297,32962,5,23,11,5,99,98,20,44.44,74.65,2.98,1433.4,59.6,888.8,1493,2.38,0,74.6,59.6,61.98,134.2,136.58,-829.2
2451962,57038,2451972,4599,16297,370935,1573,7811,45712,1141632,3297,32962,55,7,13,4,158,98,100,8.83,22.6,14.69,791,1469,883,2260,0,0,452,1469,1469,1921,1921,586
2451962,57038,2452034,17183,16297,370935,1573,7811,45712,1141632,3297,32962,59,15,16,1,219,98,59,37.75,101.17,9.1,5432.13,536.9,2227.25,5969.03,15.46,21.47,1372.34,515.43,530.89,1887.77,1903.23,-1711.82
2451962,57038,2452028,13859,16297,370935,1573,7811,45712,1141632,3297,32962,33,21,18,5,39,98,75,8.5,17.08,3.75,999.75,281.25,637.5,1281,11.25,0,345.75,281.25,292.5,627,638.25,-356.25
2451962,57038,2451965,10529,16297,370935,1573,7811,45712,1141632,3297,32962,43,15,7,3,229,98,74,48.95,97.9,5.87,6810.22,434.38,3622.3,7244.6,13.03,0,1231.36,434.38,447.41,1665.74,1678.77,-3187.92
2451962,57038,2451979,9447,16297,370935,1573,7811,45712,1141632,3297,32962,23,27,3,5,57,98,51,80.92,216.05,183.64,1652.91,9365.64,4126.92,11018.55,655.59,0,4296.75,9365.64,10021.23,13662.39,14317.98,5238.72
2451543,25265,2451650,9364,19821,1761697,4373,3049,66745,859037,524,48764,14,8,19,1,153,99,53,3.08,8.9,7.2,90.1,381.6,163.24,471.7,26.71,0,112.89,381.6,408.31,494.49,521.2,218.36
2451543,25265,2451627,13628,19821,1761697,4373,3049,66745,859037,524,48764,40,2,3,4,275,99,68,69.65,160.89,130.32,2078.76,8861.76,4736.2,10940.52,177.23,0,2734.96,8861.76,9038.99,11596.72,11773.95,4125.56
2451543,25265,2451583,12397,19821,1761697,4373,3049,66745,859037,524,48764,22,8,5,3,88,99,10,6.8,17.88,17.7,1.8,177,68,178.8,12.39,0,3.5,177,189.39,180.5,192.89,109
2451543,25265,2451598,6244,19821,1761697,4373,3049,66745,859037,524,48764,49,22,16,5,174,99,37,74.08,108.15,70.29,1400.82,2600.73,2740.96,4001.55,52.01,0,79.92,2600.73,2652.74,2680.65,2732.66,-140.23
2451543,25265,2451631,13684,19821,1761697,4373,3049,66745,859037,524,48764,28,7,3,2,31,99,12,55.64,153.56,52.21,1216.2,626.52,667.68,1842.72,0,0,55.2,626.52,626.52,681.72,681.72,-41.16
2451543,25265,2451552,6950,19821,1761697,4373,3049,66745,859037,524,48764,2,8,18,1,254,99,91,56.53,137.93,53.79,7656.74,4894.89,5144.23,12551.63,293.69,0,2007.46,4894.89,5188.58,6902.35,7196.04,-249.34
2451543,25265,2451636,1411,19821,1761697,4373,3049,66745,859037,524,48764,50,26,2,3,271,99,65,28.2,31.3,18.46,834.6,1199.9,1833,2034.5,35.99,0,81.25,1199.9,1235.89,1281.15,1317.14,-633.1
2451543,25265,2451635,10819,19821,1761697,4373,3049,66745,859037,524,48764,13,26,14,1,201,99,15,51.67,88.35,13.25,1126.5,198.75,775.05,1325.25,0,0,119.25,198.75,198.75,318,318,-576.3
2451543,25265,2451633,11755,19821,1761697,4373,3049,66745,859037,524,48764,58,4,6,4,102,99,19,38.27,62.76,35.14,524.78,667.66,727.13,1192.44,53.41,0,238.45,667.66,721.07,906.11,959.52,-59.47
2451543,25265,2451611,4777,19821,1761697,4373,3049,66745,859037,524,48764,26,19,19,5,261,99,76,80.7,232.41,211.49,1589.92,16073.24,6133.2,17663.16,205.73,10929.8,3885.88,5143.44,5349.17,9029.32,9235.05,-989.76
2451543,25265,2451588,10922,19821,1761697,4373,3049,66745,859037,524,48764,50,8,17,4,288,99,78,76.45,142.19,34.12,8429.46,2661.36,5963.1,11090.82,239.52,0,2217.54,2661.36,2900.88,4878.9,5118.42,-3301.74
2451543,25265,2451652,11620,19821,1761697,4373,3049,66745,859037,524,48764,16,26,9,4,209,99,71,52.05,124.92,78.69,3282.33,5586.99,3695.55,8869.32,279.34,0,88.04,5586.99,5866.33,5675.03,5954.37,1891.44
2451489,45554,2451549,15598,87996,1424698,3447,49349,30484,1518423,5630,44884,50,10,6,4,179,100,28,7.79,17.6,11.26,177.52,315.28,218.12,492.8,25.22,0,221.76,315.28,340.5,537.04,562.26,97.16
2451489,45554,2451566,8509,87996,1424698,3447,49349,30484,1518423,5630,44884,22,8,15,3,148,100,41,17.87,21.44,12,387.04,492,732.67,879.04,0,4.92,236.98,487.08,487.08,724.06,724.06,-245.59
2451489,45554,2451493,13148,87996,1424698,3447,49349,30484,1518423,5630,44884,13,20,5,4,106,100,86,3.72,4.98,2.73,193.5,234.78,319.92,428.28,20.7,4.69,0,230.09,250.79,230.09,250.79,-89.83
2451489,45554,2451566,17030,87996,1424698,3447,49349,30484,1518423,5630,44884,44,1,19,2,258,100,24,91.85,194.72,118.77,1822.8,2850.48,2204.4,4673.28,171.02,0,1308.48,2850.48,3021.5,4158.96,4329.98,646.08
2451489,45554,2451541,15322,87996,1424698,3447,49349,30484,1518423,5630,44884,56,8,18,4,150,100,9,28.82,72.33,20.97,462.24,188.73,259.38,650.97,16.98,0,123.66,188.73,205.71,312.39,329.37,-70.65
2451489,45554,2451550,724,87996,1424698,3447,49349,30484,1518423,5630,44884,8,2,2,2,212,100,55,37.45,60.66,2.42,3203.2,133.1,2059.75,3336.3,10.64,0,700.15,133.1,143.74,833.25,843.89,-1926.65
2451489,45554,2451550,1364,87996,1424698,3447,49349,30484,1518423,5630,44884,58,20,5,1,37,100,95,65.05,152.86,105.47,4502.05,10019.65,6179.75,14521.7,400.78,0,4501.1,10019.65,10420.43,14520.75,14921.53,3839.9
2451489,45554,2451563,15442,87996,1424698,3447,49349,30484,1518423,5630,44884,34,10,7,3,69,100,14,30.69,57.69,29.42,395.78,411.88,429.66,807.66,1.44,267.72,104.86,144.16,145.6,249.02,250.46,-285.5
2451489,45554,2451529,1328,87996,1424698,3447,49349,30484,1518423,5630,44884,40,4,8,3,265,100,7,33.43,61.51,60.27,8.68,421.89,234.01,430.57,33.75,0,25.83,421.89,455.64,447.72,481.47,187.88
2451489,45554,2451537,14347,87996,1424698,3447,49349,30484,1518423,5630,44884,56,19,8,4,140,100,93,89.92,267.06,197.62,6457.92,18378.66,8362.56,24836.58,1286.5,0,6456.99,18378.66,19665.16,24835.65,26122.15,10016.1
2452540,73343,2452628,16620,44578,1919699,2373,21094,82474,1179562,5659,15356,7,6,15,4,83,101,93,57.52,95.48,79.24,1510.32,7369.32,5349.36,8879.64,221.07,0,1597.74,7369.32,7590.39,8967.06,9188.13,2019.96
2452540,73343,2452570,10699,44578,1919699,2373,21094,82474,1179562,5659,15356,21,13,3,4,85,101,69,42.3,64.71,20.06,3080.85,1384.14,2918.7,4464.99,55.36,0,1160.58,1384.14,1439.5,2544.72,2600.08,-1534.56
2452540,73343,2452648,15708,44578,1919699,2373,21094,82474,1179562,5659,15356,36,24,16,5,114,101,36,67.36,98.34,43.26,1982.88,1557.36,2424.96,3540.24,109.01,0,495.36,1557.36,1666.37,2052.72,2161.73,-867.6
2452540,73343,2452591,9795,44578,1919699,2373,21094,82474,1179562,5659,15356,43,12,3,5,244,101,66,76.34,92.37,0.92,6035.7,60.72,5038.44,6096.42,3.03,0,2620.86,60.72,63.75,2681.58,2684.61,-4977.72
2452540,73343,2452633,5989,44578,1919699,2373,21094,82474,1179562,5659,15356,33,3,14,4,84,101,75,63.3,66.46,50.5,1197,3787.5,4747.5,4984.5,340.87,0,1345.5,3787.5,4128.37,5133,5473.87,-960
2452540,73343,2452576,10687,44578,1919699,2373,21094,82474,1179562,5659,15356,45,30,7,4,291,101,78,16.13,43.22,20.31,1786.98,1584.18,1258.14,3371.16,41.82,190.1,67.08,1394.08,1435.9,1461.16,1502.98,135.94
2452540,73343,2452603,13404,44578,1919699,2373,21094,82474,1179562,5659,15356,55,25,1,1,134,101,23,83.5,220.44,2.2,5019.52,50.6,1920.5,5070.12,4.55,0,2078.74,50.6,55.15,2129.34,2133.89,-1869.9
2452540,73343,2452549,16807,44578,1919699,2373,21094,82474,1179562,5659,15356,12,15,20,2,224,101,98,23.13,48.57,21.85,2618.56,2141.3,2266.74,4759.86,16.27,1327.6,2331.42,813.7,829.97,3145.12,3161.39,-1453.04
2452540,73343,2452611,16297,44578,1919699,2373,21094,82474,1179562,5659,15356,39,27,18,2,49,101,92,22.15,62.24,53.52,802.24,4923.84,2037.8,5726.08,98.47,0,2404.88,4923.84,5022.31,7328.72,7427.19,2886.04
2451304,70566,2451399,2684,10393,1718135,1077,18819,57213,209298,2011,27971,2,1,10,4,148,102,28,28.67,73.68,26.52,1320.48,742.56,802.76,2063.04,14.85,0,267.96,742.56,757.41,1010.52,1025.37,-60.2
