ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2451717,51263,17000,18006,865626,7199,40419,7,194,162,93,11.19,12.53,1.75,0,162.75,1040.67,1165.29,9.76,0,162.75,172.51,-877.92
,,5954,18006,,7199,40419,,,162,4,90.29,,,,,361.16,483.92,3.48,0,58.04,61.52,-303.12
2451543,34093,9658,27551,1587878,1005,22532,4,15,163,31,5.64,6.37,0.5,8.68,15.5,174.84,197.47,0.06,8.68,6.82,6.88,-168.02
2451543,34093,14329,27551,1587878,1005,22532,4,291,163,99,16.3,30.64,8.88,0,879.12,1613.7,3033.36,61.53,0,879.12,940.65,-734.58
2451543,34093,11470,27551,1587878,1005,22532,4,22,163,5,15.9,19.71,17.14,36.85,85.7,79.5,98.55,0.97,36.85,48.85,49.82,-30.65
2451543,34093,214,27551,1587878,1005,22532,4,35,163,92,6.27,8.08,6.22,0,572.24,576.84,743.36,0,0,572.24,572.24,-4.6
2451543,34093,5977,27551,1587878,1005,22532,4,290,163,77,65.95,131.24,86.61,5068.41,6668.97,5078.15,10105.48,80.02,5068.41,1600.56,1680.58,-3477.59
2451543,34093,15967,27551,1587878,1005,22532,4,137,163,49,1.22,1.73,0.25,10.29,12.25,59.78,84.77,0.01,10.29,1.96,1.97,-57.82
2451543,34093,17281,27551,1587878,1005,22532,4,244,163,28,35.23,50.02,12.5,122.5,350,986.44,1400.56,6.82,122.5,227.5,234.32,-758.94
2451543,34093,4654,27551,1587878,1005,22532,4,117,163,13,71.43,95,29.45,0,382.85,928.59,1235,34.45,0,382.85,417.3,-545.74
2451543,34093,12928,27551,1587878,1005,22532,4,51,163,38,83.16,162.16,162.16,0,6162.08,3160.08,6162.08,123.24,0,6162.08,6285.32,3002
2451543,34093,4651,27551,1587878,1005,22532,4,254,163,75,91.69,134.78,115.91,0,8693.25,6876.75,10108.5,782.39,0,8693.25,9475.64,1816.5
2451543,34093,16516,27551,1587878,1005,22532,4,249,163,2,55.13,75.52,46.82,0,93.64,110.26,151.04,0,0,93.64,93.64,-16.62
2451543,34093,16700,27551,1587878,1005,22532,4,184,163,41,65.75,104.54,32.4,0,1328.4,2695.75,4286.14,39.85,0,1328.4,1368.25,-1367.35
2451706,67090,12745,86432,1392299,4566,32880,4,225,164,56,73.81,112.19,47.11,1978.62,2638.16,4133.36,6282.64,39.57,1978.62,659.54,699.11,-3473.82
2451706,67090,1082,86432,1392299,4566,32880,4,146,164,50,95.14,166.49,89.9,0,4495,4757,8324.5,44.95,0,4495,4539.95,-262
2451706,67090,767,86432,1392299,4566,32880,4,192,164,2,78.73,152.73,132.87,0,265.74,157.46,305.46,10.62,0,265.74,276.36,108.28
2451706,67090,16136,86432,1392299,4566,32880,4,76,164,2,73.52,80.13,71.31,0,142.62,147.04,160.26,5.7,0,142.62,148.32,-4.42
2451706,67090,12371,86432,1392299,4566,32880,4,99,164,94,28.34,36.55,34.35,0,3228.9,2663.96,3435.7,161.44,0,3228.9,3390.34,564.94
2451706,67090,15799,86432,1392299,4566,32880,4,216,164,7,60.61,73.94,48.06,0,336.42,424.27,517.58,20.18,0,336.42,356.6,-87.85
2451706,67090,14276,86432,1392299,4566,32880,4,286,164,21,57.14,59.42,21.39,0,449.19,1199.94,1247.82,35.93,0,449.19,485.12,-750.75
2451706,67090,13688,86432,1392299,4566,32880,4,112,164,34,7.5,13.35,11.48,0,390.32,255,453.9,19.51,0,390.32,409.83,135.32
2451706,67090,5557,86432,1392299,4566,32880,4,108,164,20,62.36,80.44,72.39,0,1447.8,1247.2,1608.8,86.86,0,1447.8,1534.66,200.6
2450929,60074,14296,2420,1210344,6621,2145,1,191,165,76,38.42,62.24,22.4,0,1702.4,2919.92,4730.24,85.12,0,1702.4,1787.52,-1217.52
2450929,60074,8521,2420,1210344,6621,2145,1,89,165,2,20.52,31.6,10.11,0,20.22,41.04,63.2,1.81,0,20.22,22.03,-20.82
2450929,60074,2710,2420,1210344,6621,2145,1,249,165,7,72.72,141.07,93.1,0,651.7,509.04,987.49,26.06,0,651.7,677.76,142.66
2450929,60074,11527,2420,1210344,6621,2145,1,48,165,53,3.9,7.68,4.53,0,240.09,206.7,407.04,7.2,0,240.09,247.29,33.39
2450929,60074,9829,2420,1210344,6621,2145,1,283,165,72,81.18,125.82,76.75,0,5526,5844.96,9059.04,165.78,0,5526,5691.78,-318.96
2450929,60074,1873,2420,1210344,6621,2145,1,126,165,97,99.13,189.33,5.67,0,549.99,9615.61,18365.01,38.49,0,549.99,588.48,-9065.62
2450929,60074,5456,2420,1210344,6621,2145,1,124,165,85,8.18,11.94,6.56,0,557.6,695.3,1014.9,11.15,0,557.6,568.75,-137.7
2450929,60074,2774,2420,1210344,6621,2145,1,149,165,23,32.17,37.96,9.11,0,209.53,739.91,873.08,12.57,0,209.53,222.1,-530.38
2450929,60074,11666,2420,1210344,6621,2145,1,158,165,97,40.17,67.88,56.34,0,5464.98,3896.49,6584.36,218.59,0,5464.98,5683.57,1568.49
2450929,60074,11536,2420,1210344,6621,2145,1,197,165,28,20.86,31.29,25.97,29.08,727.16,584.08,876.12,34.9,29.08,698.08,732.98,114
2450929,60074,10309,2420,1210344,6621,2145,1,198,165,76,14.99,24.88,9.45,0,718.2,1139.24,1890.88,14.36,0,718.2,732.56,-421.04
2451193,47723,15334,19860,838449,3885,48874,7,28,166,24,1.91,3.22,3.12,35.94,74.88,45.84,77.28,0,35.94,38.94,38.94,-6.9
2451193,47723,12664,19860,838449,3885,48874,7,288,166,2,97.08,132.99,73.14,0,146.28,194.16,265.98,10.23,0,146.28,156.51,-47.88
2451193,47723,15769,19860,838449,3885,48874,7,234,166,38,11.77,14,10.22,120.39,388.36,447.26,532,24.11,120.39,267.97,292.08,-179.29
2451193,47723,10771,19860,838449,3885,48874,7,182,166,60,84.95,111.28,74.55,0,4473,5097,6676.8,357.84,0,4473,4830.84,-624
2451193,47723,14791,19860,838449,3885,48874,7,262,166,27,48.11,63.5,16.51,374.44,445.77,1298.97,1714.5,0.71,374.44,71.33,72.04,-1227.64
2451193,47723,7916,19860,838449,3885,48874,7,290,166,76,60,97.8,20.53,0,1560.28,4560,7432.8,0,0,1560.28,1560.28,-2999.72
2451193,47723,11086,19860,838449,3885,48874,7,63,166,46,54,99.9,99.9,0,4595.4,2484,4595.4,91.9,0,4595.4,4687.3,2111.4
2451193,47723,1123,19860,838449,3885,48874,7,12,166,2,25.77,50.76,37.05,43.71,74.1,51.54,101.52,0.91,43.71,30.39,31.3,-21.15
2451193,47723,15394,19860,838449,3885,48874,7,8,166,78,10,14.8,7.69,0,599.82,780,1154.4,17.99,0,599.82,617.81,-180.18
2451193,47723,9394,19860,838449,3885,48874,7,105,166,32,1.52,1.55,0.17,3.86,5.44,48.64,49.6,0.12,3.86,1.58,1.7,-47.06
2451193,47723,17894,19860,838449,3885,48874,7,97,166,21,9.96,14.64,6,0,126,209.16,307.44,2.52,0,126,128.52,-83.16
2451193,47723,728,19860,838449,3885,48874,7,68,166,46,31.03,40.33,38.31,0,1762.26,1427.38,1855.18,17.62,0,1762.26,1779.88,334.88
2452538,71871,10681,65395,1736234,3873,17512,4,6,167,54,63.92,63.92,24.28,0,1311.12,3451.68,3451.68,13.11,0,1311.12,1324.23,-2140.56
2452538,71871,2485,65395,1736234,3873,17512,4,25,167,47,83.16,98.12,40.22,0,1890.34,3908.52,4611.64,94.51,0,1890.34,1984.85,-2018.18
2452538,71871,16149,65395,1736234,3873,17512,4,207,167,83,35.36,39.6,2.77,0,229.91,2934.88,3286.8,6.89,0,229.91,236.8,-2704.97
2452538,71871,15895,65395,1736234,3873,17512,4,192,167,62,12.1,21.17,15.45,0,957.9,750.2,1312.54,57.47,0,957.9,1015.37,207.7
2452538,71871,8610,65395,1736234,3873,17512,4,158,167,50,44.61,54.42,32.1,577.8,1605,2230.5,2721,51.36,577.8,1027.2,1078.56,-1203.3
2452538,71871,2052,65395,1736234,3873,17512,4,193,167,100,17.66,30.02,22.21,0,2221,1766,3002,0,0,2221,2221,455
2452538,71871,10117,65395,1736234,3873,17512,4,24,167,91,45.55,46.91,11.25,849.71,1023.75,4145.05,4268.81,13.92,849.71,174.04,187.96,-3971.01
2452538,,2239,,,,17512,,96,167,8,46.53,59.55,54.19,,,,476.4,0,0,,433.52,61.28
2452538,71871,2989,65395,1736234,3873,17512,4,26,167,10,82.14,151.13,136.01,0,1360.1,821.4,1511.3,122.4,0,1360.1,1482.5,538.7
2452538,71871,2277,65395,1736234,3873,17512,4,246,167,10,85.32,133.09,129.09,0,1290.9,853.2,1330.9,77.45,0,1290.9,1368.35,437.7
2452538,71871,5895,65395,1736234,3873,17512,4,55,167,58,78.55,108.39,28.18,0,1634.44,4555.9,6286.62,0,0,1634.44,1634.44,-2921.46
2452538,71871,2742,65395,1736234,3873,17512,4,36,167,2,92.84,169.89,0,0,0,185.68,339.78,0,0,0,0,-185.68
2452538,71871,12192,65395,,3873,,4,68,167,,,,21.76,0,,,1841.84,100.53,0,1675.52,,
2452491,42908,16057,74161,51113,512,12664,2,111,168,11,37.96,65.67,25.61,0,281.71,417.56,722.37,11.26,0,281.71,292.97,-135.85
2452491,42908,14581,74161,51113,512,12664,2,159,168,2,36.17,43.04,9.89,0,19.78,72.34,86.08,0.79,0,19.78,20.57,-52.56
2452491,42908,12924,74161,51113,512,12664,2,85,168,7,53,75.79,11.36,0,79.52,371,530.53,1.59,0,79.52,81.11,-291.48
2452491,42908,8539,74161,51113,512,12664,2,211,168,61,71.29,114.77,63.12,2233.18,3850.32,4348.69,7000.97,80.85,2233.18,1617.14,1697.99,-2731.55
,42908,15691,,,512,12664,,265,168,45,66.29,74.24,,,,2983.05,3340.8,0,1332.77,,,-1977.62
2452491,42908,7086,74161,51113,512,12664,2,169,168,29,45.92,60.61,35.75,0,1036.75,1331.68,1757.69,82.94,0,1036.75,1119.69,-294.93
2452491,42908,10825,74161,51113,512,12664,2,253,168,41,65.88,103.43,102.39,0,4197.99,2701.08,4240.63,125.93,0,4197.99,4323.92,1496.91
2452491,42908,15549,74161,51113,512,12664,2,201,168,35,77.2,132.78,102.24,0,3578.4,2702,4647.3,214.7,0,3578.4,3793.1,876.4
2452491,42908,9549,74161,51113,512,12664,2,247,168,99,98.63,103.56,80.77,0,7996.23,9764.37,10252.44,479.77,0,7996.23,8476,-1768.14
2451140,47889,12625,68742,1817135,6681,23874,2,20,169,77,79.57,129.69,92.07,0,7089.39,6126.89,9986.13,496.25,0,7089.39,7585.64,962.5
2451140,47889,3091,68742,1817135,6681,23874,2,67,169,36,74.5,97.59,62.45,2068.34,2248.2,2682,3513.24,1.79,2068.34,179.86,181.65,-2502.14
,,422,68742,1817135,,,,285,169,14,60.93,,68.53,0,959.42,,1296.54,28.78,0,,,
2451140,47889,5029,68742,1817135,6681,23874,2,64,169,47,35,49,21.07,0,990.29,1645,2303,89.12,0,990.29,1079.41,-654.71
2451140,47889,17704,68742,1817135,6681,23874,2,30,169,6,96.56,188.29,122.38,0,734.28,579.36,1129.74,58.74,0,734.28,793.02,154.92
2451140,47889,11234,68742,1817135,6681,23874,2,189,169,45,29.49,44.52,28.93,0,1301.85,1327.05,2003.4,91.12,0,1301.85,1392.97,-25.2
2451140,,17482,,,6681,23874,,217,169,36,90.59,,99.69,,3588.84,3261.24,5054.76,,,,3875.94,
2451140,47889,8384,68742,1817135,6681,23874,2,91,169,79,96.24,163.6,80.16,0,6332.64,7602.96,12924.4,189.97,0,6332.64,6522.61,-1270.32
2451140,47889,6565,68742,1817135,6681,23874,2,29,169,91,82.53,106.46,8.51,0,774.41,7510.23,9687.86,7.74,0,774.41,782.15,-6735.82
2451140,47889,5059,68742,1817135,6681,23874,2,88,169,19,58.97,76.66,4.59,0,87.21,1120.43,1456.54,0.87,0,87.21,88.08,-1033.22
2451140,47889,4687,68742,1817135,6681,23874,2,240,169,70,35.2,37.31,27.98,1273.09,1958.6,2464,2611.7,20.56,1273.09,685.51,706.07,-1778.49
2451140,47889,9310,68742,1817135,6681,23874,2,281,169,23,71.7,72.41,18.82,0,432.86,1649.1,1665.43,12.98,0,432.86,445.84,-1216.24
2451140,47889,13198,68742,1817135,6681,23874,2,35,169,57,43.62,82.87,63.8,0,3636.6,2486.34,4723.59,181.83,0,3636.6,3818.43,1150.26
2451140,47889,10132,68742,1817135,6681,23874,2,154,169,28,91.59,117.23,87.92,0,2461.76,2564.52,3282.44,0,0,2461.76,2461.76,-102.76
2450935,53371,7738,20701,764989,2430,46318,2,141,170,23,54.82,91.54,37.53,0,863.19,1260.86,2105.42,25.89,0,863.19,889.08,-397.67
2450935,53371,8600,20701,764989,2430,46318,2,212,170,77,37.14,43.45,18.24,0,1404.48,2859.78,3345.65,14.04,0,1404.48,1418.52,-1455.3
2450935,53371,8032,20701,764989,2430,46318,2,115,170,64,5.24,5.29,3.96,0,253.44,335.36,338.56,10.13,0,253.44,263.57,-81.92
2450935,53371,16957,20701,764989,2430,46318,2,38,170,53,45.92,76.22,73.17,3179.96,3878.01,2433.76,4039.66,13.96,3179.96,698.05,712.01,-1735.71
2450935,53371,6370,20701,764989,2430,46318,2,122,170,90,74.84,92.8,45.47,0,4092.3,6735.6,8352,0,0,4092.3,4092.3,-2643.3
2450935,53371,15298,20701,764989,2430,46318,2,287,170,4,7.82,8.91,6.05,18.63,24.2,31.28,35.64,0.11,18.63,5.57,5.68,-25.71
2450935,53371,13837,20701,764989,2430,46318,2,103,170,56,82.12,149.45,85.18,0,4770.08,4598.72,8369.2,190.8,0,4770.08,4960.88,171.36
2450935,53371,14536,,764989,2430,46318,,,170,,10.28,14.49,,,,,,,,,56.87,-81.46
2450935,53371,646,20701,764989,2430,46318,2,174,170,9,87.5,135.62,2.71,0,24.39,787.5,1220.58,0.48,0,24.39,24.87,-763.11
2450935,53371,13592,20701,764989,2430,46318,2,265,170,66,52.07,68.73,57.73,1714.58,3810.18,3436.62,4536.18,167.64,1714.58,2095.6,2263.24,-1341.02
2450935,53371,1039,20701,764989,2430,46318,2,63,170,77,59.25,88.87,23.1,0,1778.7,4562.25,6842.99,17.78,0,1778.7,1796.48,-2783.55
2450935,53371,14756,20701,764989,2430,46318,2,86,170,84,62.04,96.16,1.92,0,161.28,5211.36,8077.44,4.83,0,161.28,166.11,-5050.08
2450935,53371,1270,20701,764989,2430,46318,2,98,170,71,15.4,28.49,7.12,0,505.52,1093.4,2022.79,20.22,0,505.52,525.74,-587.88
2450935,53371,14698,20701,764989,2430,46318,2,112,170,85,76.14,110.4,82.8,985.32,7038,6471.9,9384,423.68,985.32,6052.68,6476.36,-419.22
2451782,38361,6059,72383,492488,2193,15051,2,183,171,64,51.47,88.01,67.76,3079.01,4336.64,3294.08,5632.64,0,3079.01,1257.63,1257.63,-2036.45
2451782,38361,12551,72383,492488,2193,15051,2,94,171,47,47.16,57.53,52.92,0,2487.24,2216.52,2703.91,149.23,0,2487.24,2636.47,270.72
2451782,38361,2393,72383,492488,2193,15051,2,101,171,39,68.53,111.01,97.68,0,3809.52,2672.67,4329.39,304.76,0,3809.52,4114.28,1136.85
2451782,38361,15002,72383,492488,2193,15051,2,128,171,78,49,62.23,42.93,0,3348.54,3822,4853.94,200.91,0,3348.54,3549.45,-473.46
2451782,38361,6134,72383,492488,2193,15051,2,137,171,35,72.47,104.35,34.43,0,1205.05,2536.45,3652.25,24.1,0,1205.05,1229.15,-1331.4
2451782,38361,3613,72383,492488,2193,15051,2,41,171,26,24.8,36.7,13.57,0,352.82,644.8,954.2,0,0,352.82,352.82,-291.98
2451782,38361,9740,72383,492488,2193,15051,2,168,171,91,38.82,43.47,23.47,0,2135.77,3532.62,3955.77,170.86,0,2135.77,2306.63,-1396.85
2451782,38361,619,72383,492488,2193,15051,2,43,171,73,87.74,110.55,33.16,0,2420.68,6405.02,8070.15,0,0,2420.68,2420.68,-3984.34
2451782,38361,1436,72383,492488,2193,15051,2,190,171,81,29.11,36.67,6.23,247.26,504.63,2357.91,2970.27,2.57,247.26,257.37,259.94,-2100.54
,33044,17537,73253,301179,7152,36678,4,97,172,,,,9.02,0,,2040.22,2958.26,,,532.18,532.18,
2452262,33044,7445,73253,301179,7152,36678,4,165,172,8,10.78,14.44,12.85,0,102.8,86.24,115.52,3.08,0,102.8,105.88,16.56
2452262,33044,11573,73253,301179,7152,36678,4,163,172,50,49.36,77,75.46,0,3773,2468,3850,339.57,0,3773,4112.57,1305
2452262,33044,1953,73253,301179,7152,36678,4,28,172,63,26.3,47.07,26.82,0,1689.66,1656.9,2965.41,50.68,0,1689.66,1740.34,32.76
,33044,1971,73253,,,36678,,183,172,21,59.11,109.94,43.97,424.75,,,2308.74,,424.75,498.62,,-742.69
2452262,33044,4023,73253,301179,7152,36678,4,287,172,81,54.98,58.82,32.35,0,2620.35,4453.38,4764.42,131.01,0,2620.35,2751.36,-1833.03
2452262,33044,9101,73253,301179,7152,36678,4,37,172,83,33.46,37.14,4.08,60.95,338.64,2777.18,3082.62,19.43,60.95,277.69,297.12,-2499.49
2452262,33044,14037,73253,301179,7152,36678,4,157,172,74,18.32,24.36,16.32,0,1207.68,1355.68,1802.64,60.38,0,1207.68,1268.06,-148
2452262,33044,16323,73253,301179,7152,36678,4,69,172,4,25.8,48.76,14.14,0,56.56,103.2,195.04,4.52,0,56.56,61.08,-46.64
2452262,33044,14027,,,7152,,4,,172,9,,28.74,14.37,,,,,7.75,,129.33,137.08,-24.66
2452262,33044,667,73253,301179,7152,36678,4,181,172,63,69.42,127.73,42.15,0,2655.45,4373.46,8046.99,53.1,0,2655.45,2708.55,-1718.01
2452262,33044,6321,73253,301179,7152,36678,4,102,172,77,32.38,39.5,24.09,0,1854.93,2493.26,3041.5,129.84,0,1854.93,1984.77,-638.33
2452262,33044,2295,73253,301179,7152,36678,4,233,172,45,43.99,51.9,2.07,0,93.15,1979.55,2335.5,1.86,0,93.15,95.01,-1886.4
,,12095,73253,,7152,36678,,230,172,37,,91.61,,,,2456.43,,,,,310.97,-2151.55
2452262,33044,8873,73253,301179,7152,36678,4,253,172,57,66.89,66.89,28.09,0,1601.13,3812.73,3812.73,48.03,0,1601.13,1649.16,-2211.6
2452262,33044,16629,73253,301179,7152,36678,4,279,172,32,62.03,100.48,14.06,0,449.92,1984.96,3215.36,0,0,449.92,449.92,-1535.04
2451059,42142,15772,97090,1738080,5023,36413,1,226,173,95,97.35,163.54,3.27,0,310.65,9248.25,15536.3,6.21,0,310.65,316.86,-8937.6
2451059,42142,2696,97090,1738080,5023,36413,1,80,173,1,69.46,69.46,50.01,0,50.01,69.46,69.46,4.5,0,50.01,54.51,-19.45
2451059,42142,268,97090,1738080,5023,36413,1,299,173,98,95.86,184.05,115.95,0,11363.1,9394.28,18036.9,909.04,0,11363.1,12272.14,1968.82
,42142,6577,,1738080,,,1,,173,,,128.16,,0,10150.2,6444,11534.4,913.51,,10150.2,,3706.2
2451059,42142,13555,97090,1738080,5023,36413,1,118,173,32,29.37,37.59,37.21,762.06,1190.72,939.84,1202.88,34.29,762.06,428.66,462.95,-511.18
2451059,42142,12757,97090,1738080,5023,36413,1,212,173,50,27.01,32.14,20.56,0,1028,1350.5,1607,92.52,0,1028,1120.52,-322.5
2451059,42142,2326,,1738080,,36413,1,,173,,63.07,,,,,1513.68,,,,1089.36,1111.14,-424.32
2451059,42142,12604,97090,1738080,5023,36413,1,154,173,34,10.21,10.72,1.5,0,51,347.14,364.48,1.53,0,51,52.53,-296.14
2451059,42142,7405,97090,1738080,5023,36413,1,76,173,56,71,122.83,1.22,0,68.32,3976,6878.48,1.36,0,68.32,69.68,-3907.68
2451059,42142,5738,97090,1738080,5023,36413,1,187,173,19,16.14,26.63,21.57,0,409.83,306.66,505.97,28.68,0,409.83,438.51,103.17
2451059,42142,7960,97090,1738080,5023,36413,1,229,173,71,89.56,172.85,138.28,0,9817.88,6358.76,12272.35,883.6,0,9817.88,10701.48,3459.12
2451059,42142,5593,97090,1738080,5023,36413,1,90,173,88,43.92,57.53,5.17,0,454.96,3864.96,5062.64,31.84,0,454.96,486.8,-3410
2451059,42142,16828,97090,1738080,5023,36413,1,227,173,68,62.77,75.95,66.07,4178.26,4492.76,4268.36,5164.6,6.29,4178.26,314.5,320.79,-3953.86
2451059,42142,16264,97090,1738080,5023,36413,1,268,173,83,45.35,79.81,19.95,16.55,1655.85,3764.05,6624.23,81.96,16.55,1639.3,1721.26,-2124.75
2451059,42142,2330,97090,1738080,5023,36413,1,242,173,53,60.45,66.49,59.17,0,3136.01,3203.85,3523.97,156.8,0,3136.01,3292.81,-67.84
2451059,42142,4096,97090,1738080,5023,36413,1,244,173,10,60.95,83.5,55.11,0,551.1,609.5,835,0,0,551.1,551.1,-58.4
2450888,64757,16340,80181,180192,6603,28967,10,192,174,94,55.92,103.45,3.1,0,291.4,5256.48,9724.3,11.65,0,291.4,303.05,-4965.08
2450888,64757,278,80181,180192,6603,28967,10,46,174,67,72.7,141.03,77.56,0,5196.52,4870.9,9449.01,0,0,5196.52,5196.52,325.62
2450888,64757,15338,80181,180192,6603,28967,10,267,174,86,2.26,3.79,1.89,0,162.54,194.36,325.94,14.62,0,162.54,177.16,-31.82
,,1540,,180192,,28967,10,296,174,29,85.78,,168.14,,4876.06,,4925.36,,0,,5266.14,
2450888,64757,12577,80181,180192,6603,28967,10,230,174,38,60.44,83.4,82.56,0,3137.28,2296.72,3169.2,94.11,0,3137.28,3231.39,840.56
,64757,2114,,,,,,237,174,,94.59,99.31,88.38,,,6148.35,,,0,,5917.04,-403.65
2450888,64757,7219,80181,180192,6603,28967,10,94,174,25,44.25,45.13,6.76,0,169,1106.25,1128.25,10.14,0,169,179.14,-937.25
2450888,64757,12067,80181,180192,6603,28967,10,270,174,21,97.22,139.02,73.68,0,1547.28,2041.62,2919.42,15.47,0,1547.28,1562.75,-494.34
2450888,64757,830,80181,180192,6603,28967,10,3,174,5,41.09,65.74,42.07,0,210.35,205.45,328.7,8.41,0,210.35,218.76,4.9
2450888,64757,17302,80181,180192,6603,28967,10,127,174,44,45.69,55.28,45.32,0,1994.08,2010.36,2432.32,179.46,0,1994.08,2173.54,-16.28
2450888,64757,362,80181,180192,6603,28967,10,296,174,73,3.21,4.91,3.73,0,272.29,234.33,358.43,0,0,272.29,272.29,37.96
2450888,64757,9344,80181,180192,6603,28967,10,154,174,35,50.52,58.6,31.05,0,1086.75,1768.2,2051,97.8,0,1086.75,1184.55,-681.45
2450888,64757,12013,80181,180192,6603,28967,10,8,174,95,26.59,30.84,0.3,0,28.5,2526.05,2929.8,0.85,0,28.5,29.35,-2497.55
2450888,64757,6550,80181,180192,6603,28967,10,123,174,44,38.11,72.02,16.56,0,728.64,1676.84,3168.88,65.57,0,728.64,794.21,-948.2
2450888,64757,16616,80181,180192,6603,28967,10,134,174,5,96.32,163.74,58.94,0,294.7,481.6,818.7,0,0,294.7,294.7,-186.9
2450888,64757,11414,80181,180192,6603,28967,10,168,174,10,89.17,107,5.35,18.19,53.5,891.7,1070,2.82,18.19,35.31,38.13,-856.39
2452637,38419,16153,68727,1027990,5653,8163,7,59,175,64,3.28,3.93,3.89,19.91,248.96,209.92,251.52,13.74,19.91,229.05,242.79,19.13
2452637,38419,10321,68727,1027990,5653,8163,7,138,175,78,40.93,74.08,22.22,225.31,1733.16,3192.54,5778.24,60.31,225.31,1507.85,1568.16,-1684.69
2452637,38419,2400,68727,1027990,5653,8163,7,45,175,17,74.75,76.24,61.75,913.28,1049.75,1270.75,1296.08,10.91,913.28,136.47,147.38,-1134.28
2452637,38419,4803,68727,1027990,5653,8163,7,126,175,59,6.54,11.51,4.02,0,237.18,385.86,679.09,0,0,237.18,237.18,-148.68
2452637,38419,4794,68727,1027990,5653,8163,7,158,175,81,46.49,70.19,1.4,95.25,113.4,3765.69,5685.39,1.08,95.25,18.15,19.23,-3747.54
,,1813,,,5653,8163,7,,175,,,17.56,,,161.1,,316.08,,0,,162.71,
2452637,38419,16843,68727,1027990,5653,8163,7,250,175,4,73.88,110.82,65.38,86.3,261.52,295.52,443.28,0,86.3,175.22,175.22,-120.3
2452637,38419,13761,68727,1027990,5653,8163,7,289,175,46,5.61,5.83,0.4,0,18.4,258.06,268.18,0.92,0,18.4,19.32,-239.66
2452637,38419,2301,68727,1027990,5653,8163,7,24,175,84,4.76,7.23,2.16,88.9,181.44,399.84,607.32,8.32,88.9,92.54,100.86,-307.3
2452637,38419,16188,68727,1027990,5653,8163,7,15,175,61,35.72,64.29,61.71,0,3764.31,2178.92,3921.69,37.64,0,3764.31,3801.95,1585.39
2452637,38419,7674,68727,1027990,5653,8163,7,294,175,68,86.13,146.42,77.6,2057.95,5276.8,5856.84,9956.56,96.56,2057.95,3218.85,3315.41,-2637.99
2452148,43334,16453,5689,1145580,671,44162,4,97,176,37,48.52,94.61,24.59,0,909.83,1795.24,3500.57,63.68,0,909.83,973.51,-885.41
2452148,43334,17595,5689,1145580,671,44162,4,282,176,18,67.17,81.94,23.76,0,427.68,1209.06,1474.92,17.1,0,427.68,444.78,-781.38
2452148,43334,13217,5689,1145580,671,44162,4,152,176,24,28.09,28.37,12.19,0,292.56,674.16,680.88,0,0,292.56,292.56,-381.6
2452148,43334,2909,5689,1145580,671,44162,4,212,176,10,50.86,62.55,47.53,0,475.3,508.6,625.5,19.01,0,475.3,494.31,-33.3
2452148,43334,6441,5689,1145580,671,44162,4,30,176,4,77.89,91.13,71.99,0,287.96,311.56,364.52,17.27,0,287.96,305.23,-23.6
2452148,43334,6795,5689,1145580,671,44162,4,233,176,39,46.98,51.2,23.55,0,918.45,1832.22,1996.8,36.73,0,918.45,955.18,-913.77
2452148,43334,17713,5689,1145580,671,44162,4,192,176,63,10.92,21.62,21.18,0,1334.34,687.96,1362.06,13.34,0,1334.34,1347.68,646.38
2452148,43334,795,5689,1145580,671,44162,4,256,176,42,12.19,12.67,11.78,331.48,494.76,511.98,532.14,9.79,331.48,163.28,173.07,-348.7
2452148,43334,1129,5689,1145580,671,44162,4,97,176,90,18.27,33.06,21.48,0,1933.2,1644.3,2975.4,115.99,0,1933.2,2049.19,288.9
2452148,43334,17527,5689,1145580,671,44162,4,181,176,95,46.77,77.17,67.9,0,6450.5,4443.15,7331.15,516.04,0,6450.5,6966.54,2007.35
2452148,43334,6473,5689,1145580,671,44162,4,201,176,18,98.84,137.38,32.97,528.17,593.46,1779.12,2472.84,5.87,528.17,65.29,71.16,-1713.83
2452148,43334,15489,5689,1145580,671,44162,4,44,176,12,1.29,2.08,1.1,0,13.2,15.48,24.96,0.13,0,13.2,13.33,-2.28
2452626,39149,990,3824,836462,3500,26538,2,198,177,21,52.31,55.44,37.14,561.55,779.94,1098.51,1164.24,13.1,561.55,218.39,231.49,-880.12
2452626,39149,10293,3824,836462,3500,26538,2,175,177,96,31.28,43.79,17.95,0,1723.2,3002.88,4203.84,17.23,0,1723.2,1740.43,-1279.68
2452626,39149,13434,3824,836462,3500,26538,2,165,177,91,96.62,158.45,131.51,0,11967.41,8792.42,14418.95,1077.06,0,11967.41,13044.47,3174.99
,39149,17346,,,,26538,,273,177,,,,,,2000,,2598,,0,2000,,345
2452626,39149,17076,3824,836462,3500,26538,2,240,177,72,27,42.66,29,0,2088,1944,3071.52,167.04,0,2088,2255.04,144
2452626,39149,12717,3824,836462,3500,26538,2,268,177,19,50.08,73.11,2.19,0,41.61,951.52,1389.09,3.74,0,41.61,45.35,-909.91
